Date,is_anomaly,anomaly_score
2020-08-21,True,-0.06382572697081956
2020-08-24,False,0.0751997107207027
2020-08-25,False,0.051357698263320595
2020-08-26,False,0.07466105549913771
2020-08-27,False,0.10779045123529407
2020-08-28,False,0.1548572937864779
2020-08-31,False,0.09210055993774074
2020-09-01,False,0.024160460640673453
2020-09-02,False,0.06843537297980112
2020-09-03,True,-0.03268865296123147
2020-09-04,False,0.0942419656307455
2020-09-08,True,-0.09854935496593376
2020-09-09,True,-0.030565401664723213
2020-09-10,True,-0.03720122178780538
2020-09-11,True,-0.0022067535275041017
2020-09-14,False,0.0002003406677202335
2020-09-15,False,0.0069416022451394
2020-09-16,True,-0.034526658046352354
2020-09-17,True,-0.03755231866946673
2020-09-18,True,-0.038661197255471125
2020-09-21,True,-0.01903837201363745
2020-09-22,False,0.04467560389772307
2020-09-23,True,-0.01053680467912499
2020-09-24,False,0.03619585581051754
2020-09-25,False,0.009134283926631737
2020-09-28,False,0.051401939014230846
2020-09-29,False,0.05869967339880505
2020-09-30,False,0.02533461335113152
2020-10-01,False,0.08982722604103005
2020-10-02,False,0.07455964335213944
2020-10-05,False,0.08722813156920411
2020-10-06,False,0.0856404342108883
2020-10-07,False,0.1227586077125235
2020-10-08,False,0.15743953266381921
2020-10-09,False,0.14780867848421636
2020-10-12,True,-0.03859741282442619
2020-10-13,False,0.05524814047506138
2020-10-14,False,0.10995785814204556
2020-10-15,False,0.13112685203683921
2020-10-16,False,0.14009841432332876
2020-10-19,False,0.09689015230530851
2020-10-20,False,0.1359299041739182
2020-10-21,False,0.14243755382106538
2020-10-22,False,0.14736407754799136
2020-10-23,False,0.1506813708658794
2020-10-26,False,0.11855146296932434
2020-10-27,False,0.1541034190417871
2020-10-28,False,0.027624236632388666
2020-10-29,False,0.09441357986905463
2020-10-30,False,0.008875788374690274
2020-11-02,False,0.09025121513834572
2020-11-03,False,0.10478677325792007
2020-11-04,False,0.047942342709638486
2020-11-05,False,0.0844152106498095
2020-11-06,False,0.0805546513158647
2020-11-09,False,0.06773517478700736
2020-11-10,False,0.12272173223353039
2020-11-11,False,0.10663785351355975
2020-11-12,False,0.1474167268486402
2020-11-13,False,0.14350170997514294
2020-11-16,False,0.14380340851923473
2020-11-17,False,0.1508798924279942
2020-11-18,False,0.15698322030144635
2020-11-19,False,0.16822424868004504
2020-11-20,False,0.15198359594846333
2020-11-23,False,0.06463990118033736
2020-11-24,False,0.16002528648167613
2020-11-25,False,0.15369886340761735
2020-11-27,False,0.15934419726738708
2020-11-30,False,0.022097778426906522
2020-12-01,False,0.1040008840428816
2020-12-02,False,0.16016401187864837
2020-12-03,False,0.1719411911128167
2020-12-04,False,0.17579013978637853
2020-12-07,False,0.1775375870517426
2020-12-08,False,0.174386882131223
2020-12-09,False,0.12648589437930963
2020-12-10,False,0.16638974228580078
2020-12-11,False,0.18702386406686244
2020-12-14,False,0.18264244741101715
2020-12-15,False,0.030191869107836555
2020-12-16,False,0.15819367234912396
2020-12-17,False,0.18301352441757301
2020-12-18,False,0.09666824652487366
2020-12-21,False,0.15126208040025502
2020-12-22,False,0.12910599353400726
2020-12-23,False,0.1382423663869639
2020-12-24,False,0.16580807044591372
2020-12-28,True,-0.0015660474486248743
2020-12-29,False,0.1124911321859805
2020-12-30,False,0.179613135988427
2020-12-31,False,0.18130352238279301
2021-01-04,False,0.13228729371546305
2021-01-05,False,0.14879061339377453
2021-01-06,False,0.07293295645370818
2021-01-07,False,0.10838255343156805
2021-01-08,False,0.17456067520094537
2021-01-11,False,0.14352982975214496
2021-01-12,False,0.16333709558102283
2021-01-13,False,0.15895538888900052
2021-01-14,False,0.16256204224860166
2021-01-15,False,0.1453288739278139
2021-01-19,False,0.16950188326378346
2021-01-20,False,0.12620428918966786
2021-01-21,False,0.10240629687877717
2021-01-22,False,0.14167111700126994
2021-01-25,False,0.06636040774316387
2021-01-26,False,0.08417791581829143
2021-01-27,False,0.09018214368956773
2021-01-28,False,0.0996425440229382
2021-01-29,False,0.07215261408328688
2021-02-01,False,0.10334357659937743
2021-02-02,False,0.13615929663522808
2021-02-03,False,0.1483473023203679
2021-02-04,False,0.14697413096064266
2021-02-05,False,0.16780473885345887
2021-02-08,False,0.17222323514076854
2021-02-09,False,0.1620103641789971
2021-02-10,False,0.16808848067674742
2021-02-11,False,0.18050933247627388
2021-02-12,False,0.17354428993776266
2021-02-16,False,0.13968601800551683
2021-02-17,False,0.13101096438357585
2021-02-18,False,0.15351357163671986
2021-02-19,False,0.12969557046226865
2021-02-22,False,0.06359432680203331
2021-02-23,False,0.08239959298822008
2021-02-24,False,0.11033359017151162
2021-02-25,False,0.03594538968912242
2021-02-26,False,0.09522995712163318
2021-03-01,False,0.04119693262790558
2021-03-02,False,0.12971210834768337
2021-03-03,False,0.11837951858270879
2021-03-04,False,0.07957594250867317
2021-03-05,False,0.13011655241095327
2021-03-08,False,0.010612841356724356
2021-03-09,False,0.05512855004344969
2021-03-10,False,0.1198701793502715
2021-03-11,False,0.12801303829022215
2021-03-12,False,0.12975926260432136
2021-03-15,False,0.10818143393968765
2021-03-16,False,0.14727262150469156
2021-03-17,False,0.15867904398055516
2021-03-18,False,0.10845634671880805
2021-03-19,False,0.13175313230801322
2021-03-22,False,0.10449607827318735
2021-03-23,False,0.16599621232099504
2021-03-24,False,0.1435280833531355
2021-03-25,False,0.16846265782351277
2021-03-26,False,0.17290824723815812
2021-03-29,False,0.17985392053903537
2021-03-30,False,0.17157752333054066
2021-03-31,False,0.14201910943809293
2021-04-01,False,0.1676899192855319
2021-04-05,False,0.150773289170406
2021-04-06,False,0.1839821611378457
2021-04-07,False,0.16111073261228898
2021-04-08,False,0.13969476463079328
2021-04-09,False,0.09900072963554202
2021-04-12,False,0.1460619025866896
2021-04-13,False,0.11901324445135597
2021-04-14,False,0.11836545443625529
2021-04-15,False,0.14939338832437082
2021-04-16,False,0.16932199808426274
2021-04-19,False,0.18239968848999827
2021-04-20,False,0.17060828322339489
2021-04-21,False,0.1847448200532386
2021-04-22,False,0.1683992972806252
2021-04-23,False,0.17662499640751078
2021-04-26,False,0.1936690264206557
2021-04-27,False,0.18762937890391845
2021-04-28,False,0.14958330165319494
2021-04-29,False,0.16385805660568342
2021-04-30,False,0.14967161037687532
2021-05-03,False,0.16178621565754514
2021-05-04,False,0.06228896290595204
2021-05-05,False,0.15839732243113497
2021-05-06,False,0.17126468091821218
2021-05-07,False,0.18140963852798497
2021-05-10,False,0.1317787331169426
2021-05-11,False,0.1432268994069435
2021-05-12,False,0.11324695520946304
2021-05-13,False,0.13890850623551093
2021-05-14,False,0.14741883436134717
2021-05-17,False,0.16811898068461573
2021-05-18,False,0.1751375032818716
2021-05-19,False,0.1453243892271377
2021-05-20,False,0.15540389335434612
2021-05-21,False,0.16732620475620774
2021-05-24,False,0.171798841029702
2021-05-25,False,0.18049188137395217
2021-05-26,False,0.17991983797379524
2021-05-27,False,0.13931424774181866
2021-05-28,False,0.17761336261028804
2021-06-01,False,0.18307553220938805
2021-06-02,False,0.18416395449674117
2021-06-03,False,0.16222682042588787
2021-06-04,False,0.1575900204772221
2021-06-07,False,0.19112394550250073
2021-06-08,False,0.18528275549848844
2021-06-09,False,0.18468122018561028
2021-06-10,False,0.16729401641678499
2021-06-11,False,0.1731988349828943
2021-06-14,False,0.09515980570393567
2021-06-15,False,0.1607931223794815
2021-06-16,False,0.16382269894141382
2021-06-17,False,0.16586327197359807
2021-06-18,False,0.16994975759543463
2021-06-21,False,0.17000002927891095
2021-06-22,False,0.17915803117681495
2021-06-23,False,0.1810860043776708
2021-06-24,False,0.17879604210239824
2021-06-25,False,0.18293980515930353
2021-06-28,False,0.17827815632571992
2021-06-29,False,0.1778484566973227
2021-06-30,False,0.18308396666609167
2021-07-01,False,0.17767735511706284
2021-07-02,False,0.11272293747960532
2021-07-06,False,0.1289511018819029
2021-07-07,False,0.13873298767151143
2021-07-08,False,0.15197930827755607
2021-07-09,False,0.15136721936520797
2021-07-12,False,0.15373063475440363
2021-07-13,False,0.15655949336725916
2021-07-14,False,0.12027603056430264
2021-07-15,False,0.16167142258981448
2021-07-16,False,0.1567891184404719
2021-07-19,False,0.1317570239228522
2021-07-20,False,0.14732020281511116
2021-07-21,False,0.17333685464515874
2021-07-22,False,0.18074754147823985
2021-07-23,False,0.18469205604491773
2021-07-26,False,0.18241677912125076
2021-07-27,False,0.15276063859949807
2021-07-28,False,0.1766332450844565
2021-07-29,False,0.14554493047928008
2021-07-30,False,0.16911757949454703
2021-08-02,False,0.18031316089793992
2021-08-03,False,0.17864604680455276
2021-08-04,False,0.19292038067824607
2021-08-05,False,0.18542648381885568
2021-08-06,False,0.17006515688354368
2021-08-09,False,0.17694335916214737
2021-08-10,False,0.1468893116674092
2021-08-11,False,0.1470093034183751
2021-08-12,False,0.1294832572196461
2021-08-13,False,0.18236452561696076
2021-08-16,False,0.11710464309584279
2021-08-17,False,0.1583309817387929
2021-08-18,False,0.11990323958724064
2021-08-19,False,0.1792964928922559
2021-08-20,False,0.16473705997618926
2021-08-23,False,0.1751607645785329
2021-08-24,False,0.17884666870581473
2021-08-25,False,0.16929817249759382
2021-08-26,False,0.1740339234131419
2021-08-27,False,0.17248038727298515
2021-08-30,False,0.10651606687256515
2021-08-31,False,0.1821954816615115
2021-09-01,False,0.189478610571842
2021-09-02,False,0.18693992116188846
2021-09-03,False,0.18545612338212464
2021-09-07,False,0.16161016644294224
2021-09-08,False,0.17853454547599484
2021-09-09,False,0.18162384041732133
2021-09-10,False,0.04311153973025117
2021-09-13,False,0.17073742719102902
2021-09-14,False,0.16613335086115416
2021-09-15,False,0.17381032088763176
2021-09-16,False,0.17775206479047945
2021-09-17,False,0.08491820505786424
2021-09-20,False,0.12551292045452123
2021-09-21,False,0.12555268306919087
2021-09-22,False,0.1477959309629287
2021-09-23,False,0.17049213630091642
2021-09-24,False,0.17799977089660374
2021-09-27,False,0.14597501955578351
2021-09-28,False,0.11338991487308842
2021-09-29,False,0.14675597850187033
2021-09-30,False,0.14400251203502346
2021-10-01,False,0.15943228916137459
2021-10-04,False,0.11625641437652068
2021-10-05,False,0.15538227885210087
2021-10-06,False,0.1716677850247424
2021-10-07,False,0.17754867136260022
2021-10-08,False,0.18910040730678346
2021-10-11,False,0.18407527516567795
2021-10-12,False,0.17805643213963862
2021-10-13,False,0.18330333748291072
2021-10-14,False,0.16468215311829504
2021-10-15,False,0.19234895811064223
2021-10-18,False,0.17058860457000713
2021-10-19,False,0.16668602947019723
2021-10-20,False,0.16974466817460354
2021-10-21,False,0.18340923802395892
2021-10-22,False,0.17973258345049054
2021-10-25,False,0.18621775562875914
2021-10-26,False,0.1709672210884176
2021-10-27,False,0.17375249270820314
2021-10-28,False,0.08524845136523135
2021-10-29,False,0.1469462873298088
2021-11-01,False,0.1637718486900301
2021-11-02,False,0.1857478750779067
2021-11-03,False,0.17582010149283106
2021-11-04,False,0.17420188487895932
2021-11-05,False,0.18613003730680772
2021-11-08,False,0.1854907902042779
2021-11-09,False,0.18710334751252727
2021-11-10,False,0.14239786594941928
2021-11-11,False,0.15040059543125317
2021-11-12,False,0.1397795823868041
2021-11-15,False,0.18482229054836996
2021-11-16,False,0.17933543127776147
2021-11-17,False,0.14228006653594644
2021-11-18,False,0.09968643702861041
2021-11-19,False,0.1516162858237992
2021-11-22,False,0.15871215804580446
2021-11-23,False,0.16300187180176517
2021-11-24,False,0.14892495919228727
2021-11-26,False,0.10783114846003294
2021-11-29,False,0.14616808453726332
2021-11-30,False,0.05230663820407999
2021-12-01,False,0.1611855999357915
2021-12-02,False,0.1752788828804112
2021-12-03,False,0.17440602987719872
2021-12-06,False,0.1637125573635867
2021-12-07,False,0.12070181948731395
2021-12-08,False,0.14009117810657928
2021-12-09,False,0.15148530272085908
2021-12-10,False,0.062025635210160246
2021-12-13,False,0.0812414401608485
2021-12-14,False,0.17707611454962213
2021-12-15,False,0.13433209855855593
2021-12-16,False,0.09370157545443214
2021-12-17,False,0.13612426462195637
2021-12-20,False,0.13108114826017364
2021-12-21,False,0.15674765390515027
2021-12-22,False,0.15489252260437597
2021-12-23,False,0.17207434511212594
2021-12-27,False,0.1366248473020114
2021-12-28,False,0.15522427106583514
2021-12-29,False,0.17532245424634313
2021-12-30,False,0.1783084772583633
2021-12-31,False,0.18202112143426386
2022-01-03,False,0.10914465257967493
2022-01-04,False,0.16742491012705663
2022-01-05,False,0.13783778150375164
2022-01-06,False,0.16918126563009145
2022-01-07,False,0.17996367377072137
2022-01-10,False,0.15671976882805372
2022-01-11,False,0.1582011275726377
2022-01-12,False,0.18918389648464046
2022-01-13,False,0.1635609631673018
2022-01-14,False,0.18609595431648995
2022-01-18,False,0.14137317891289963
2022-01-19,False,0.1250338982021919
2022-01-20,False,0.13249465164717228
2022-01-21,False,0.1156736109776596
2022-01-24,False,0.10579251702937736
2022-01-25,False,0.10290899769654527
2022-01-26,False,0.11223994271560367
2022-01-27,False,0.09586880165042644
2022-01-28,False,0.010054221191814539
2022-01-31,False,0.08629725800219451
2022-02-01,False,0.11408788675877246
2022-02-02,False,0.12266416846695394
2022-02-03,False,0.1098938645882736
2022-02-04,False,0.17532539473354336
2022-02-07,False,0.16438060254000475
2022-02-08,False,0.14442879562943362
2022-02-09,False,0.14636177977266923
2022-02-10,False,0.10211470998456318
2022-02-11,False,0.15515383809981703
2022-02-14,False,0.1805873128304638
2022-02-15,False,0.14448174094260335
2022-02-16,False,0.1728485433242818
2022-02-17,False,0.15393095416895658
2022-02-18,False,0.16873234883621996
2022-02-22,False,0.1515252681647002
2022-02-23,False,0.08538053422968156
2022-02-24,False,0.10080191916783615
2022-02-25,False,0.14269179247641656
2022-02-28,False,0.1794752329393297
2022-03-01,False,0.17438447125941137
2022-03-02,False,0.14983914240298224
2022-03-03,False,0.1800942238479798
2022-03-04,False,0.1607867789603699
2022-03-07,False,0.13026678894721583
2022-03-08,False,0.12910161904488077
2022-03-09,False,0.10178759448681268
2022-03-10,False,0.13297216182748917
2022-03-11,False,0.12006404334272269
2022-03-14,False,0.08779133976203529
2022-03-15,False,0.10375683648048778
2022-03-16,False,0.11788060478661694
2022-03-17,False,0.15974534626731074
2022-03-18,False,0.09726290593558867
2022-03-21,False,0.11543395977032056
2022-03-22,False,0.10859101141997635
2022-03-23,False,0.14334676439617916
2022-03-24,False,0.1081404133586647
2022-03-25,False,0.13126857047215917
2022-03-28,False,0.10192924824946681
2022-03-29,False,0.08881391038637976
2022-03-30,False,0.12428869834211131
2022-03-31,False,0.12877073118046084
2022-04-01,False,0.17003291980704138
2022-04-04,False,0.14524704210124184
2022-04-05,False,0.1394338617022664
2022-04-06,False,0.15375814430639068
2022-04-07,False,0.18817780648376625
2022-04-08,False,0.1808963488668221
2022-04-11,False,0.1067752912869327
2022-04-12,False,0.15486720869707848
2022-04-13,False,0.16738584596532968
2022-04-14,False,0.1259421289153813
2022-04-18,False,0.16157529807893767
2022-04-19,False,0.15704439513687046
2022-04-20,False,0.1766548084562236
2022-04-21,False,0.161976928193936
2022-04-22,False,0.1222709967789461
2022-04-25,False,0.15273054822269355
2022-04-26,False,0.07208456910727701
2022-04-27,False,0.1242816884071204
2022-04-28,False,0.061558603956792135
2022-04-29,False,0.0949790385311633
2022-05-02,False,0.1448144919081642
2022-05-03,False,0.13658307438060513
2022-05-04,False,0.06831582093022726
2022-05-05,False,0.023382900504383075
2022-05-06,False,0.14044400963000214
2022-05-09,False,0.06936868927632522
2022-05-10,False,0.11734173440022161
2022-05-11,True,-0.028847730039041952
2022-05-12,False,7.785758453848768e-05
2022-05-13,False,0.017629464361812452
2022-05-16,False,0.07185060701733775
2022-05-17,False,0.06253612742441
2022-05-18,True,-0.05218946012220882
2022-05-19,True,-0.0003114303381538397
2022-05-20,False,0.004758331527030979
2022-05-23,False,0.01159070172867871
2022-05-24,False,0.029614972007850904
2022-05-25,False,0.07217151834037472
2022-05-26,False,0.06781353049942596
2022-05-27,False,0.020035410357213346
2022-05-31,False,0.08864306400071204
2022-06-01,False,0.07973275362709326
2022-06-02,False,0.09512141988992229
2022-06-03,False,0.0635712511468578
2022-06-06,False,0.13388875279432194
2022-06-07,False,0.14098403154781108
2022-06-08,False,0.14716175945150178
2022-06-09,False,0.08063978859833149
2022-06-10,False,0.06377815478381299
2022-06-13,False,0.009568767661776612
2022-06-14,False,0.039980126872549926
2022-06-15,False,0.06036133632031859
2022-06-16,False,0.00543917147750872
2022-06-17,False,0.08120309661086267
2022-06-21,False,0.04684567215161173
2022-06-22,False,0.10604460074508554
2022-06-23,False,0.10480082978166877
2022-06-24,False,0.06676583450914025
2022-06-27,False,0.11733767982055177
2022-06-28,False,0.09864509252057663
2022-06-29,False,0.1404432246610658
2022-06-30,False,0.11023615867725772
2022-07-01,False,0.13381429208921658
2022-07-05,False,0.14127435703900065
2022-07-06,False,0.16421514835844098
2022-07-07,False,0.13730918623888988
2022-07-08,False,0.14375706705233443
2022-07-11,False,0.14736606637178062
2022-07-12,False,0.16531150295440128
2022-07-13,False,0.1844224733121082
2022-07-14,False,0.15387286691835006
2022-07-15,False,0.16023820526740046
2022-07-18,False,0.1442617386159193
2022-07-19,False,0.1504321439814313
2022-07-20,False,0.1645715993721395
2022-07-21,False,0.1736046584105746
2022-07-22,False,0.181046306536586
2022-07-25,False,0.1754685390335171
2022-07-26,False,0.18549033154248418
2022-07-27,False,0.10927622346865984
2022-07-28,False,0.18903030073888688
2022-07-29,False,0.1116397562521147
2022-08-01,False,0.13174350184986489
2022-08-02,False,0.16617338973043688
2022-08-03,False,0.0895455100855217
2022-08-04,False,0.15477133408803212
2022-08-05,False,0.17461989204044415
2022-08-08,False,0.17177333636780956
2022-08-09,False,0.16868710147801608
2022-08-10,False,0.14417556132307646
2022-08-11,False,0.1766877002312961
2022-08-12,False,0.15479033957808608
2022-08-15,False,0.17425788003274212
2022-08-16,False,0.16944178300906299
2022-08-17,False,0.16811823999379966
2022-08-18,False,0.17658607668180004
2022-08-19,False,0.16639737168262225
2022-08-22,False,0.14642688322892167
2022-08-23,False,0.1756388444908596
2022-08-24,False,0.17670084575309913
2022-08-25,False,0.16745288963205746
2022-08-26,False,0.0868047015756333
2022-08-29,False,0.15479268067313123
2022-08-30,False,0.13366554811660503
2022-08-31,False,0.10824952587789377
2022-09-01,False,0.11593396549383311
2022-09-02,False,0.1177657750156006
2022-09-06,False,0.13550035660034954
2022-09-07,False,0.13064118254075785
2022-09-08,False,0.1342963202894774
2022-09-09,False,0.12156729324874765
2022-09-12,False,0.08729583876498936
2022-09-13,False,0.03421338536130769
2022-09-14,False,0.13303860094945746
2022-09-15,False,0.11600303530099165
2022-09-16,False,0.07135067085338187
2022-09-19,False,0.07792491068333646
2022-09-20,False,0.13252394407464924
2022-09-21,False,0.1260812469776439
2022-09-22,False,0.13704298461140968
2022-09-23,False,0.1364877723038037
2022-09-26,False,0.14961826458005673
2022-09-27,False,0.17033569958689787
2022-09-28,False,0.10598544585842962
2022-09-29,False,0.032085044439378096
2022-09-30,False,0.042363302162191196
2022-10-03,False,0.07074157495640859
2022-10-04,False,0.08975997534708346
2022-10-05,False,0.14661798360692002
2022-10-06,False,0.12668366062149722
2022-10-07,False,0.05180381796758904
2022-10-10,False,0.13506406758267825
2022-10-11,False,0.12183339319146996
2022-10-12,False,0.12282549054167752
2022-10-13,False,0.07844841180368223
2022-10-14,False,0.08999243287041792
2022-10-17,False,0.1209543785260111
2022-10-18,False,0.15379695032520768
2022-10-19,False,0.1442116567365943
2022-10-20,False,0.17030119966481305
2022-10-21,False,0.10351936401449668
2022-10-24,False,0.15713906020392737
2022-10-25,False,0.12808016732285105
2022-10-26,False,0.10901810308526283
2022-10-27,False,0.11513802390412242
2022-10-28,True,-0.03718818704824067
2022-10-31,False,0.0913778868816919
2022-11-01,False,0.10604428651428122
2022-11-02,False,0.06368908536572465
2022-11-03,False,0.03242351609858973
2022-11-04,False,0.0240843853786058
2022-11-07,False,0.03771363952901874
2022-11-08,False,0.0798138412971019
2022-11-09,False,0.02384769392367836
2022-11-10,True,-0.08145448565206193
2022-11-11,False,0.03741174348412735
2022-11-14,False,0.06244411015993928
2022-11-15,False,0.0445642844730304
2022-11-16,False,0.044933838458779185
2022-11-17,False,0.06903389495274509
2022-11-18,False,0.08898983447551334
2022-11-21,False,0.06739897226158958
2022-11-22,False,0.09293955604369769
2022-11-23,False,0.06663989175032314
2022-11-25,False,0.09713899740577875
2022-11-28,False,0.061645186403218366
2022-11-29,False,0.11259878043868443
2022-11-30,False,0.02824658888781517
2022-12-01,False,0.1283887356630613
2022-12-02,False,0.1546728997735356
2022-12-05,False,0.14630178666785765
2022-12-06,False,0.12232559304355256
2022-12-07,False,0.12087550962424654
2022-12-08,False,0.1348409122943578
2022-12-09,False,0.1553289826041741
2022-12-12,False,0.16582898965022375
2022-12-13,False,0.16173025924464984
2022-12-14,False,0.16090200772932983
2022-12-15,False,0.061739882846128635
2022-12-16,False,0.08023045066227574
2022-12-19,False,0.046197477077888016
2022-12-20,False,0.10168944989105516
2022-12-21,False,0.10868770080184043
2022-12-22,False,0.12171138718592023
2022-12-23,False,0.13631037966244341
2022-12-27,False,0.10281956862512182
2022-12-28,False,0.027885360932225822
2022-12-29,False,0.06943575612040948
2022-12-30,False,0.14593921226263057
2023-01-03,False,0.043478993952598466
2023-01-04,False,0.12481129756229542
2023-01-05,False,0.12019381132468565
2023-01-06,False,0.08683176361085332
2023-01-09,False,0.15018405611108987
2023-01-10,False,0.13862791067745883
2023-01-11,False,0.12152252674008418
2023-01-12,False,0.13555838481742183
2023-01-13,False,0.17148497717253064
2023-01-17,False,0.17185742886798144
2023-01-18,False,0.1628547016991876
2023-01-19,False,0.18073074654180749
2023-01-20,False,0.12617966246484374
2023-01-23,False,0.13241558433209755
2023-01-24,False,0.15160210341883812
2023-01-25,False,0.15439941417755915
2023-01-26,False,0.14406045018725583
2023-01-27,False,0.13856266987010102
2023-01-30,False,0.1391683466158849
2023-01-31,False,0.18720486748980603
2023-02-01,False,0.17155062370855578
2023-02-02,False,0.0776968936268968
2023-02-03,False,0.10865420943108922
2023-02-06,False,0.07976729395526311
2023-02-07,False,0.12797085900513933
2023-02-08,False,0.12768449081472394
2023-02-09,False,0.18144353901008858
2023-02-10,False,0.17073201726604648
2023-02-13,False,0.1623770359329793
2023-02-14,False,0.16934857189825547
2023-02-15,False,0.1760831274779992
2023-02-16,False,0.18352874062993446
2023-02-17,False,0.18302648685888878
2023-02-21,False,0.13869676583061857
2023-02-22,False,0.1828791008284028
2023-02-23,False,0.1807754733755605
